SYMBOL, SERIES, DATE1, PREV_CLOSE, OPEN_PRICE, HIGH_PRICE, LOW_PRICE, LAST_PRICE, CLOSE_PRICE, AVG_PRICE, TTL_TRD_QNTY, TURNOVER_LACS, NO_OF_TRADES, DELIV_QTY, DELIV_PER
1003GS2019, GS, 18-Jul-2019, 62.12, 62.12, 62.12, 59.02, 59.02, 59.02, 60.57, 2, 0.00, 2, 1, 50.00
20MICRONS, EQ, 18-Jul-2019, 35.95, 35.40, 36.30, 35.40, 36.30, 36.00, 35.86, 4979, 1.79, 87, 3559, 71.48
21STCENMGM, EQ, 18-Jul-2019, 16.85, 17.15, 17.15, 16.55, 16.55, 16.55, 16.83, 615, 0.10, 24, 529, 86.02
3IINFOTECH, EQ, 18-Jul-2019, 2.70, 2.75, 2.75, 2.55, 2.60, 2.60, 2.63, 2823745, 74.33, 1050, 1497778, 53.04
3MINDIA, EQ, 18-Jul-2019, 22258.70, 22258.00, 22336.20, 21905.55, 21910.00, 21915.85, 22031.68, 651, 143.43, 271, 496, 76.19
3PLAND, EQ, 18-Jul-2019, 7.90, 7.90, 8.15, 7.55, 7.55, 7.95, 8.09, 75, 0.01, 9, 67, 89.33
5PAISA, EQ, 18-Jul-2019, 229.60, 218.15, 218.15, 218.15, 218.15, 218.15, 218.15, 1286, 2.81, 65, 1286, 100.00
63MOONS, EQ, 18-Jul-2019, 103.25, 102.95, 105.05, 99.25, 99.25, 100.00, 101.36, 69480, 70.42, 1290, 40579, 58.40
727GS2026, GS, 18-Jul-2019, 100.00, 98.00, 98.00, 98.00, 98.00, 98.00, 98.00, 600, 0.59, 2, 600, 100.00
74GS2035, GS, 18-Jul-2019, 99.50, 99.50, 99.50, 99.50, 99.50, 99.50, 99.50, 100, 0.10, 1, 100, 100.00
772GS2055, GS, 18-Jul-2019, 101.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100.00, 100, 0.10, 1, 100, 100.00
8KMILES, EQ, 18-Jul-2019, 85.80, 81.55, 81.55, 81.55, 81.55, 81.55, 81.55, 16757, 13.67, 287, 16757, 100.00
A2ZINFRA, EQ, 18-Jul-2019, 10.10, 10.35, 10.60, 9.90, 10.20, 10.00, 10.12, 682570, 69.10, 921, 458608, 67.19
AAKASH, SM, 18-Jul-2019, 22.00, 21.00, 21.00, 21.00, 21.00, 21.00, 21.00, 2000, 0.42, 1, 2000, 100.00
AARON, SM, 18-Jul-2019, 48.35, 47.50, 48.50, 45.10, 48.50, 48.50, 47.03, 9000, 4.23, 3, 9000, 100.00
AARTIDRUGS, EQ, 18-Jul-2019, 502.05, 503.00, 505.00, 495.00, 495.50, 496.20, 497.57, 4464, 22.21, 438, 2907, 65.12
AARTIIND, EQ, 18-Jul-2019, 1682.60, 1682.60, 1696.50, 1663.25, 1680.00, 1679.20, 1682.28, 13480, 226.77, 1681, 10375, 76.97
AARVEEDEN, EQ, 18-Jul-2019, 18.10, 18.05, 18.80, 16.50, 17.45, 17.35, 17.41, 7144, 1.24, 150, 3963, 55.47
AAVAS, EQ, 18-Jul-2019, 1511.00, 1523.00, 1523.00, 1485.00, 1490.00, 1491.60, 1510.59, 20866, 315.20, 1345, 17500, 83.87
ABAN, EQ, 18-Jul-2019, 35.85, 35.15, 36.05, 34.95, 35.90, 35.25, 35.17, 43506, 15.30, 530, 17884, 41.11
ABB, EQ, 18-Jul-2019, 1489.10, 1493.00, 1500.00, 1445.00, 1448.50, 1454.10, 1469.00, 63333, 930.36, 5754, 24842, 39.22
ABBOTINDIA, EQ, 18-Jul-2019, 8696.15, 8670.10, 8798.00, 8522.75, 8550.00, 8552.20, 8606.84, 3954, 340.31, 712, 3232, 81.74
ABCAPITAL, EQ, 18-Jul-2019, 90.40, 90.25, 90.30, 89.00, 89.10, 89.05, 89.50, 870912, 779.49, 8949, 507556, 58.28
ABFRL, EQ, 18-Jul-2019, 203.20, 203.90, 204.60, 202.80, 203.25, 203.05, 203.26, 288176, 585.76, 2522, 228265, 79.21
ABINFRA, ST, 18-Jul-2019, 26.15, 24.85, 24.85, 24.85, 24.85, 24.85, 24.85, 156000, 38.77, 31, 156000, 100.00
ABMINTLTD, BE, 18-Jul-2019, 14.00, 14.00, 14.00, 14.00, 14.00, 14.00, 14.00, 58, 0.01, 3, -, -
ACC, EQ, 18-Jul-2019, 1594.35, 1604.00, 1609.20, 1560.15, 1571.95, 1567.10, 1584.11, 1475891, 23379.79, 69566, 395406, 26.79
ACCELYA, EQ, 18-Jul-2019, 826.75, 825.00, 835.00, 820.00, 820.50, 820.65, 825.71, 2025, 16.72, 198, 1121, 55.36
ACCURACY, SM, 18-Jul-2019, 40.00, 40.00, 40.00, 40.00, 40.00, 40.00, 40.00, 1600, 0.64, 1, 1600, 100.00
ACE, EQ, 18-Jul-2019, 82.85, 83.50, 83.80, 82.25, 82.25, 82.80, 82.81, 29906, 24.77, 734, 19863, 66.42
ADANIENT, EQ, 18-Jul-2019, 138.05, 137.70, 137.95, 133.35, 134.15, 134.20, 135.42, 4247055, 5751.52, 23921, 685707, 16.15
ADANIGAS, EQ, 18-Jul-2019, 175.50, 174.85, 174.85, 169.00, 169.95, 169.95, 171.01, 499924, 854.92, 6852, 259809, 51.97
ADANIGREEN, EQ, 18-Jul-2019, 48.45, 48.30, 49.75, 46.95, 47.70, 47.50, 48.35, 938262, 453.69, 3973, 299863, 31.96
ADANIPORTS, EQ, 18-Jul-2019, 417.05, 416.70, 419.30, 410.75, 413.60, 412.40, 415.04, 1300071, 5395.86, 33677, 313479, 24.11
ADANIPOWER, EQ, 18-Jul-2019, 63.40, 63.95, 65.90, 61.45, 62.55, 62.70, 63.75, 27403170, 17469.96, 60106, 3867649, 14.11
ADANITRANS, EQ, 18-Jul-2019, 221.80, 222.80, 223.30, 211.00, 216.75, 214.00, 217.86, 98049, 213.61, 4712, 45644, 46.55
ADFFOODS, EQ, 18-Jul-2019, 275.20, 273.05, 275.85, 271.00, 274.50, 273.60, 273.17, 15944, 43.55, 608, 9052, 56.77
ADHUNIK, EQ, 18-Jul-2019, 1.20, 1.15, 1.25, 1.15, 1.15, 1.15, 1.15, 104767, 1.21, 38, 98122, 93.66
ADHUNIKIND, EQ, 18-Jul-2019, 85.05, 85.00, 86.95, 84.65, 86.95, 86.05, 86.03, 7768, 6.68, 49, 4977, 64.07
ADLABS, EQ, 18-Jul-2019, 4.65, 4.70, 4.70, 4.50, 4.50, 4.55, 4.58, 38730, 1.77, 86, 28200, 72.81
ADORWELD, EQ, 18-Jul-2019, 329.20, 326.05, 326.95, 315.60, 320.00, 320.25, 322.01, 1914, 6.16, 234, 1337, 69.85
ADROITINFO, EQ, 18-Jul-2019, 9.15, 8.70, 9.40, 8.70, 8.75, 9.00, 8.90, 6345, 0.56, 32, 3700, 58.31
ADSL, EQ, 18-Jul-2019, 13.60, 13.50, 13.60, 13.20, 13.25, 13.30, 13.32, 6379, 0.85, 36, 5424, 85.03
ADVANIHOTR, EQ, 18-Jul-2019, 57.10, 57.70, 57.75, 56.05, 56.05, 56.15, 56.44, 983, 0.55, 36, 721, 73.35
ADVENZYMES, EQ, 18-Jul-2019, 161.40, 159.10, 162.95, 159.10, 161.00, 160.95, 160.87, 44485, 71.56, 1265, 29540, 66.40
AEGISCHEM, EQ, 18-Jul-2019, 206.20, 206.20, 210.95, 204.00, 204.30, 205.00, 206.94, 72338, 149.70, 4236, 39719, 54.91
AGARIND, EQ, 18-Jul-2019, 121.90, 118.95, 123.00, 117.55, 118.00, 118.15, 120.44, 15405, 18.55, 116, 8033, 52.15
AGCNET, EQ, 18-Jul-2019, 108.90, 109.80, 109.85, 104.10, 105.00, 105.00, 105.90, 2926, 3.10, 23, 2222, 75.94
AGLSL, EQ, 18-Jul-2019, 51.40, 49.10, 53.00, 49.10, 51.00, 51.20, 51.10, 848, 0.43, 36, 707, 83.37
AGRITECH, EQ, 18-Jul-2019, 53.75, 53.10, 53.70, 51.20, 51.25, 51.75, 52.42, 7942, 4.16, 244, 4651, 58.56
AGROPHOS, BE, 18-Jul-2019, 93.90, 90.10, 94.25, 90.10, 93.75, 93.70, 93.69, 15565, 14.58, 29, -, -
AHLADA, SM, 18-Jul-2019, 70.00, 65.00, 65.00, 65.00, 65.00, 65.00, 65.00, 1000, 0.65, 1, 1000, 100.00
AHLEAST, EQ, 18-Jul-2019, 184.65, 180.25, 185.95, 180.10, 180.40, 183.50, 184.82, 169, 0.31, 32, 125, 73.96
AHLUCONT, EQ, 18-Jul-2019, 320.85, 318.25, 324.70, 318.25, 324.70, 323.00, 322.68, 3182, 10.27, 165, 2740, 86.11
AHLWEST, EQ, 18-Jul-2019, 312.25, 315.00, 326.70, 310.00, 326.70, 326.70, 316.04, 11, 0.03, 11, 8, 72.73
AIAENG, EQ, 18-Jul-2019, 1766.85, 1761.00, 1771.80, 1750.05, 1760.00, 1758.20, 1761.45, 61724, 1087.24, 5462, 55354, 89.68
AIONJSW, EQ, 18-Jul-2019, 18.50, 18.35, 19.50, 18.15, 19.20, 18.95, 18.68, 10131, 1.89, 182, 7223, 71.30
AIRAN, EQ, 18-Jul-2019, 21.50, 21.05, 21.75, 21.05, 21.25, 21.50, 21.53, 6106, 1.31, 27, 5332, 87.32
AISL, SM, 18-Jul-2019, 37.50, 34.50, 34.50, 34.50, 34.50, 34.50, 34.50, 1200, 0.41, 1, 1200, 100.00
AJANTPHARM, EQ, 18-Jul-2019, 929.65, 927.70, 932.00, 914.60, 923.40, 922.95, 920.98, 99602, 917.31, 4057, 62716, 62.97
AJMERA, EQ, 18-Jul-2019, 153.30, 153.05, 155.00, 147.95, 147.95, 148.30, 150.39, 41201, 61.96, 1282, 22998, 55.82
AKSHARCHEM, EQ, 18-Jul-2019, 262.65, 260.10, 260.10, 250.10, 250.50, 251.20, 253.54, 1741, 4.41, 184, 898, 51.58
AKSHOPTFBR, EQ, 18-Jul-2019, 10.80, 10.95, 10.95, 9.85, 10.35, 10.15, 10.30, 449582, 46.29, 1129, 287575, 63.96
AKZOINDIA, EQ, 18-Jul-2019, 1737.35, 1748.00, 1748.00, 1721.00, 1721.00, 1724.75, 1727.04, 1587, 27.41, 208, 1416, 89.22
ALANKIT, EQ, 18-Jul-2019, 27.20, 27.60, 27.85, 26.40, 27.70, 27.40, 26.91, 384140, 103.36, 1959, 76146, 19.82
ALBERTDAVD, EQ, 18-Jul-2019, 390.15, 390.00, 393.30, 383.00, 385.00, 386.75, 386.92, 678, 2.62, 78, 408, 60.18
ALBK, EQ, 18-Jul-2019, 43.50, 43.10, 43.10, 41.50, 41.85, 41.85, 42.20, 3095510, 1306.42, 17029, 814918, 26.33
ALCHEM, BE, 18-Jul-2019, 1.20, 1.20, 1.20, 1.15, 1.15, 1.15, 1.16, 1125, 0.01, 16, -, -
ALEMBICLTD, EQ, 18-Jul-2019, 42.95, 42.60, 43.40, 42.60, 43.15, 43.15, 43.20, 93568, 40.42, 363, 59610, 63.71
ALICON, EQ, 18-Jul-2019, 521.55, 506.00, 532.50, 506.00, 520.00, 519.25, 522.20, 642, 3.35, 190, 396, 61.68
ALKALI, EQ, 18-Jul-2019, 38.90, 39.30, 39.30, 38.00, 38.10, 38.00, 38.47, 3246, 1.25, 156, 2203, 67.87
ALKEM, EQ, 18-Jul-2019, 1749.85, 1750.10, 1774.00, 1732.45, 1744.00, 1758.05, 1760.33, 14113, 248.44, 2207, 5748, 40.73
ALKYLAMINE, EQ, 18-Jul-2019, 811.85, 807.00, 813.05, 783.30, 801.00, 791.20, 795.73, 4038, 32.13, 331, 3033, 75.11
ALLCARGO, EQ, 18-Jul-2019, 100.65, 100.10, 100.65, 99.00, 99.25, 100.25, 100.16, 113982, 114.17, 792, 85834, 75.30
ALLSEC, EQ, 18-Jul-2019, 310.00, 310.00, 310.85, 309.95, 310.00, 310.00, 310.00, 4953, 15.35, 3067, 4861, 98.14
ALMONDZ, EQ, 18-Jul-2019, 15.45, 16.05, 16.20, 15.05, 15.30, 15.45, 15.99, 2942, 0.47, 38, 1914, 65.06
ALOKTEXT, EQ, 18-Jul-2019, 3.00, 3.05, 3.05, 2.95, 3.00, 3.00, 3.01, 1939453, 58.31, 772, 1178573, 60.77
ALPA, EQ, 18-Jul-2019, 16.75, 16.95, 17.00, 16.25, 16.85, 16.50, 16.54, 8204, 1.36, 81, 3285, 40.04
ALPHAGEO, EQ, 18-Jul-2019, 362.30, 362.05, 366.80, 355.95, 357.25, 358.40, 360.98, 4036, 14.57, 270, 3480, 86.22
ALPSINDUS, BE, 18-Jul-2019, 0.90, 0.85, 0.95, 0.85, 0.85, 0.85, 0.87, 2276, 0.02, 10, -, -
AMARAJABAT, EQ, 18-Jul-2019, 650.70, 653.00, 653.00, 636.15, 639.20, 640.60, 645.53, 251173, 1621.39, 6516, 75891, 30.21
AMBER, EQ, 18-Jul-2019, 826.90, 820.05, 833.95, 820.05, 832.80, 827.90, 827.16, 5882, 48.65, 967, 4368, 74.26
AMBIKCO, EQ, 18-Jul-2019, 1000.25, 1010.00, 1010.05, 979.15, 988.00, 987.15, 987.12, 2810, 27.74, 405, 1571, 55.91
AMBUJACEM, EQ, 18-Jul-2019, 219.25, 219.00, 221.20, 215.10, 217.30, 216.95, 217.81, 3614814, 7873.48, 30334, 1802402, 49.86
AMDIND, EQ, 18-Jul-2019, 17.75, 17.95, 17.95, 16.30, 16.30, 16.75, 16.88, 6142, 1.04, 95, 5149, 83.83
AMJLAND, EQ, 18-Jul-2019, 17.25, 17.05, 17.70, 17.05, 17.30, 17.30, 17.25, 6371, 1.10, 59, 4361, 68.45
AMRUTANJAN, EQ, 18-Jul-2019, 306.05, 304.65, 305.00, 297.25, 301.90, 300.20, 300.10, 8986, 26.97, 624, 4900, 54.53
ANANTRAJ, EQ, 18-Jul-2019, 30.20, 30.05, 30.25, 29.50, 29.50, 29.70, 30.00, 146208, 43.86, 777, 99880, 68.31
ANDHRABANK, EQ, 18-Jul-2019, 22.55, 22.60, 22.60, 22.25, 22.30, 22.30, 22.35, 491055, 109.73, 1589, 270314, 55.05
ANDHRACEMT, EQ, 18-Jul-2019, 3.80, 3.70, 3.70, 3.65, 3.65, 3.65, 3.66, 82713, 3.02, 58, 82710, 100.00
ANDHRSUGAR, EQ, 18-Jul-2019, 292.90, 292.15, 294.95, 292.00, 293.90, 293.35, 293.19, 9932, 29.12, 381, 7849, 79.03
ANIKINDS, EQ, 18-Jul-2019, 9.75, 9.40, 10.15, 9.05, 9.05, 9.60, 9.56, 5598, 0.54, 54, 3996, 71.38
ANKITMETAL, BE, 18-Jul-2019, 0.50, 0.45, 0.55, 0.45, 0.55, 0.55, 0.55, 135655, 0.75, 34, -, -
ANSALAPI, EQ, 18-Jul-2019, 5.00, 4.95, 5.00, 4.80, 4.80, 4.85, 4.91, 50137, 2.46, 84, 35832, 71.47
ANSALHSG, EQ, 18-Jul-2019, 5.05, 5.50, 5.50, 4.80, 4.95, 4.90, 4.96, 33136, 1.64, 82, 22525, 67.98
ANTGRAPHIC, BE, 18-Jul-2019, 0.90, 0.85, 0.90, 0.85, 0.90, 0.90, 0.86, 78210, 0.67, 40, -, -
ANUP, EQ, 18-Jul-2019, 477.65, 472.05, 480.90, 472.05, 480.00, 475.30, 476.13, 6300, 30.00, 577, 5585, 88.65
APARINDS, EQ, 18-Jul-2019, 560.65, 560.00, 561.70, 537.00, 545.00, 545.15, 548.63, 9114, 50.00, 1437, 5360, 58.81
APCL, EQ, 18-Jul-2019, 158.30, 164.00, 164.00, 155.30, 155.30, 157.90, 157.95, 3160, 4.99, 116, 1705, 53.96
APCOTEXIND, EQ, 18-Jul-2019, 208.25, 209.95, 209.95, 204.30, 204.30, 205.55, 206.46, 5897, 12.18, 130, 4939, 83.75
APEX, EQ, 18-Jul-2019, 246.65, 245.20, 247.00, 242.00, 244.50, 243.55, 244.54, 29031, 70.99, 1089, 16610, 57.21
APLAPOLLO, EQ, 18-Jul-2019, 1560.85, 1559.00, 1559.00, 1512.10, 1513.00, 1521.95, 1532.33, 6167, 94.50, 1055, 3497, 56.71
APLLTD, EQ, 18-Jul-2019, 526.35, 527.00, 527.95, 520.05, 526.00, 524.40, 524.58, 16047, 84.18, 2670, 7167, 44.66
APOLLO, EQ, 18-Jul-2019, 103.30, 104.95, 104.95, 101.00, 103.40, 102.80, 103.16, 8377, 8.64, 460, 4776, 57.01
APOLLOHOSP, EQ, 18-Jul-2019, 1383.80, 1380.00, 1400.00, 1365.10, 1390.00, 1388.05, 1385.08, 464854, 6438.60, 29740, 53855, 11.59
APOLLOTYRE, EQ, 18-Jul-2019, 184.60, 184.65, 186.35, 178.40, 179.20, 179.25, 181.92, 2057799, 3743.50, 23348, 640283, 31.11
APOLSINHOT, EQ, 18-Jul-2019, 897.85, 870.05, 924.00, 866.50, 924.00, 900.70, 897.16, 2416, 21.68, 87, 2301, 95.24
APTECHT, EQ, 18-Jul-2019, 133.85, 133.00, 133.05, 122.10, 124.50, 126.90, 129.30, 140236, 181.32, 2521, 65183, 46.48
ARCHIDPLY, EQ, 18-Jul-2019, 29.45, 29.45, 30.00, 29.15, 29.15, 29.45, 29.89, 45322, 13.55, 84, 44944, 99.17
ARCHIES, EQ, 18-Jul-2019, 19.75, 20.00, 20.20, 19.40, 19.40, 19.50, 19.65, 24844, 4.88, 271, 11788, 47.45
ARCOTECH, EQ, 18-Jul-2019, 2.65, 2.75, 2.75, 2.55, 2.65, 2.65, 2.66, 64894, 1.73, 122, 50655, 78.06
ARIES, EQ, 18-Jul-2019, 57.40, 57.90, 58.85, 55.20, 55.70, 55.50, 56.60, 12901, 7.30, 338, 8971, 69.54
ARIHANT, EQ, 18-Jul-2019, 22.95, 22.15, 23.35, 22.10, 22.10, 22.10, 22.71, 718, 0.16, 6, 50, 6.96
ARIHANTSUP, EQ, 18-Jul-2019, 39.30, 37.40, 41.20, 37.40, 39.35, 38.90, 39.72, 49997, 19.86, 933, 37807, 75.62
ARMANFIN, EQ, 18-Jul-2019, 400.40, 400.25, 408.00, 400.00, 400.10, 406.75, 402.45, 3839, 15.45, 138, 2172, 56.58
AROGRANITE, EQ, 18-Jul-2019, 41.70, 41.35, 42.45, 40.10, 41.00, 40.80, 40.93, 5921, 2.42, 111, 4521, 76.36
ARROWGREEN, BE, 18-Jul-2019, 63.40, 60.30, 62.00, 60.25, 61.95, 61.95, 60.54, 8094, 4.90, 124, -, -
ARROWTEX, EQ, 18-Jul-2019, 11.85, 11.55, 12.00, 11.50, 11.50, 11.50, 11.60, 6592, 0.76, 63, 4720, 71.60
ARSHIYA, EQ, 18-Jul-2019, 19.05, 19.80, 20.00, 18.80, 19.45, 19.25, 19.21, 57326, 11.01, 237, 47405, 82.69
ARSSINFRA, EQ, 18-Jul-2019, 34.90, 35.75, 35.75, 33.25, 33.45, 34.25, 34.01, 7116, 2.42, 124, 5115, 71.88
ARTNIRMAN, SM, 18-Jul-2019, 24.00, 26.00, 26.50, 26.00, 26.00, 26.00, 26.25, 24000, 6.30, 4, 24000, 100.00
ARVIND, EQ, 18-Jul-2019, 60.95, 61.00, 61.50, 59.40, 59.70, 59.70, 60.49, 1851051, 1119.64, 8031, 381980, 20.64
ARVINDFASN, EQ, 18-Jul-2019, 653.20, 651.00, 655.00, 645.00, 651.00, 651.00, 651.44, 13681, 89.12, 1233, 12456, 91.05
ARVSMART, EQ, 18-Jul-2019, 93.40, 92.50, 94.20, 91.50, 94.20, 93.15, 92.83, 14432, 13.40, 245, 13315, 92.26
ASAHIINDIA, EQ, 18-Jul-2019, 202.60, 201.55, 202.25, 200.00, 200.00, 200.15, 200.29, 33793, 67.68, 557, 32529, 96.26
ASAHISONG, EQ, 18-Jul-2019, 133.10, 132.70, 133.00, 125.10, 126.00, 127.25, 128.49, 2606, 3.35, 245, 1469, 56.37
ASAL, EQ, 18-Jul-2019, 42.15, 42.15, 42.95, 41.50, 41.55, 41.75, 42.04, 8303, 3.49, 80, 5340, 64.31
ASHAPURMIN, EQ, 18-Jul-2019, 17.20, 17.90, 18.05, 17.80, 18.05, 18.05, 18.04, 201570, 36.36, 167, 169583, 84.13
ASHIANA, EQ, 18-Jul-2019, 115.10, 117.85, 125.40, 117.20, 118.00, 117.75, 119.29, 112642, 134.37, 2257, 72392, 64.27
ASHIMASYN, EQ, 18-Jul-2019, 9.10, 9.05, 9.55, 9.00, 9.50, 9.35, 9.30, 13167, 1.22, 61, 12120, 92.05
ASHOKA, EQ, 18-Jul-2019, 127.05, 128.00, 129.00, 123.05, 126.00, 126.90, 126.69, 379947, 481.37, 2868, 293089, 77.14
ASHOKLEY, EQ, 18-Jul-2019, 85.45, 85.45, 85.45, 81.05, 81.60, 81.45, 82.59, 24405105, 20154.97, 89648, 7385056, 30.26
ASIANHOTNR, EQ, 18-Jul-2019, 123.00, 121.00, 122.80, 118.15, 118.50, 119.15, 120.30, 840, 1.01, 325, 288, 34.29
ASIANPAINT, EQ, 18-Jul-2019, 1395.90, 1395.00, 1395.35, 1377.20, 1384.50, 1384.95, 1385.73, 802222, 11116.64, 48621, 430722, 53.69
ASIANTILES, EQ, 18-Jul-2019, 226.80, 226.80, 228.70, 217.05, 218.00, 219.30, 220.28, 182708, 402.46, 5212, 42395, 23.20
ASPINWALL, EQ, 18-Jul-2019, 147.70, 142.50, 147.00, 142.50, 146.00, 145.70, 145.28, 1818, 2.64, 25, 1601, 88.06
ASSAMCO, BE, 18-Jul-2019, 1.30, 1.35, 1.35, 1.25, 1.25, 1.25, 1.26, 59891, 0.75, 71, -, -
ASTEC, EQ, 18-Jul-2019, 346.30, 337.85, 344.80, 311.65, 325.25, 324.40, 325.86, 93826, 305.74, 3285, 45948, 48.97
ASTERDM, EQ, 18-Jul-2019, 125.90, 126.00, 127.75, 125.20, 126.50, 126.15, 125.99, 130330, 164.20, 1266, 108108, 82.95
ASTRAL, EQ, 18-Jul-2019, 1293.40, 1287.00, 1309.00, 1287.00, 1300.00, 1298.70, 1299.81, 19474, 253.12, 1291, 14032, 72.06
ASTRAMICRO, EQ, 18-Jul-2019, 79.55, 79.30, 80.00, 78.50, 79.00, 78.90, 78.92, 47672, 37.62, 414, 31044, 65.12
ASTRAZEN, EQ, 18-Jul-2019, 2003.30, 2003.55, 2019.45, 1940.00, 1948.00, 1950.50, 1975.87, 7017, 138.65, 811, 3381, 48.18
ASTRON, EQ, 18-Jul-2019, 105.90, 104.00, 107.10, 100.10, 100.25, 102.05, 104.65, 374123, 391.54, 2847, 203884, 54.50
ATFL, EQ, 18-Jul-2019, 492.65, 488.00, 495.00, 486.00, 490.00, 490.55, 489.90, 3463, 16.97, 259, 3062, 88.42
ATLANTA, EQ, 18-Jul-2019, 9.35, 9.15, 9.30, 8.90, 8.90, 8.90, 8.96, 19773, 1.77, 126, 14088, 71.25
ATLASCYCLE, BE, 18-Jul-2019, 40.40, 39.40, 42.40, 39.40, 42.00, 41.65, 41.97, 8130, 3.41, 125, -, -
ATNINTER, BE, 18-Jul-2019, 0.20, 0.20, 0.25, 0.20, 0.25, 0.25, 0.24, 37733, 0.09, 31, -, -
ATUL, EQ, 18-Jul-2019, 3797.25, 3797.25, 3837.95, 3788.25, 3800.35, 3798.15, 3820.69, 20132, 769.18, 6074, 14732, 73.18
ATULAUTO, EQ, 18-Jul-2019, 270.55, 271.00, 272.90, 270.00, 270.00, 270.00, 270.12, 2697, 7.29, 114, 2351, 87.17
AUBANK, EQ, 18-Jul-2019, 669.40, 667.20, 674.95, 667.15, 668.50, 669.35, 670.62, 81812, 548.65, 7064, 50452, 61.67
AURIONPRO, EQ, 18-Jul-2019, 107.75, 105.35, 110.50, 104.20, 106.05, 107.05, 108.39, 13717, 14.87, 178, 9094, 66.30
AUROPHARMA, EQ, 18-Jul-2019, 573.15, 574.85, 577.95, 562.10, 568.35, 569.90, 570.44, 2424281, 13829.16, 57817, 455735, 18.80
AUSOMENT, EQ, 18-Jul-2019, 33.80, 35.30, 35.45, 34.80, 35.45, 35.45, 35.20, 1717, 0.60, 32, 1548, 90.16
AUTOAXLES, EQ, 18-Jul-2019, 962.65, 957.90, 968.50, 921.00, 924.50, 925.95, 935.18, 10477, 97.98, 1184, 5221, 49.83
AUTOIND, EQ, 18-Jul-2019, 48.60, 48.00, 49.70, 46.90, 46.90, 47.10, 47.65, 6756, 3.22, 261, 4245, 62.83
AUTOLITIND, BZ, 18-Jul-2019, 25.95, 25.60, 25.85, 25.60, 25.85, 25.85, 25.62, 11, 0.00, 2, -, -
AVADHSUGAR, EQ, 18-Jul-2019, 288.60, 286.05, 290.70, 274.30, 279.00, 277.10, 281.62, 52132, 146.81, 1711, 20940, 40.17
AVANTIFEED, EQ, 18-Jul-2019, 336.30, 337.65, 338.75, 329.00, 329.80, 330.20, 333.75, 134318, 448.28, 4683, 55262, 41.14
AVG, SM, 18-Jul-2019, 79.00, 78.45, 78.45, 78.45, 78.45, 78.45, 78.45, 1200, 0.94, 1, 1200, 100.00
AVTNPL, EQ, 18-Jul-2019, 23.55, 23.20, 23.85, 22.65, 22.90, 22.75, 22.88, 31716, 7.26, 155, 30129, 95.00
AXISBANK, EQ, 18-Jul-2019, 752.60, 754.00, 755.00, 734.60, 743.00, 740.40, 742.83, 11283488, 83817.57, 206879, 7041030, 62.40
AXISCADES, EQ, 18-Jul-2019, 63.25, 63.25, 68.40, 63.10, 66.40, 66.90, 66.32, 580801, 385.21, 9056, 108639, 18.71
AXISGOLD, EQ, 18-Jul-2019, 3012.00, 3017.05, 3060.00, 3017.05, 3051.00, 3050.85, 3046.98, 494, 15.05, 56, 327, 66.19
AXISNIFTY, EQ, 18-Jul-2019, 1196.00, 1196.00, 1196.00, 1196.00, 1196.00, 1196.00, 1196.00, 3, 0.04, 2, 3, 100.00
AYMSYNTEX, EQ, 18-Jul-2019, 34.00, 33.60, 35.35, 30.95, 34.15, 33.95, 33.57, 50960, 17.11, 233, 42838, 84.06
BAFNAPHARM, BE, 18-Jul-2019, 6.70, 7.00, 7.00, 6.40, 6.70, 6.70, 6.67, 2861, 0.19, 40, -, -
BAGFILMS, EQ, 18-Jul-2019, 3.25, 3.35, 3.35, 3.05, 3.15, 3.10, 3.15, 115357, 3.64, 219, 76350, 66.19
BAJAJ-AUTO, EQ, 18-Jul-2019, 2696.90, 2700.00, 2711.85, 2621.10, 2625.90, 2630.80, 2656.17, 365949, 9720.23, 31111, 120851, 33.02
BAJAJCON, EQ, 18-Jul-2019, 311.85, 313.85, 314.00, 309.00, 310.00, 309.95, 310.85, 46771, 145.39, 3478, 34380, 73.51
BAJAJELEC, EQ, 18-Jul-2019, 465.15, 463.00, 470.45, 456.00, 457.85, 458.70, 465.49, 64750, 301.40, 2597, 16972, 26.21
BAJAJFINSV, EQ, 18-Jul-2019, 7854.55, 7858.70, 7907.90, 7810.00, 7834.30, 7847.65, 7865.85, 134466, 10576.90, 21446, 27875, 20.73
BAJAJHIND, EQ, 18-Jul-2019, 7.20, 7.15, 7.25, 7.10, 7.10, 7.15, 7.16, 533887, 38.22, 720, 352964, 66.11
BAJAJHLDNG, EQ, 18-Jul-2019, 3556.85, 3560.05, 3564.65, 3520.10, 3525.00, 3523.40, 3536.04, 13972, 494.06, 4065, 6356, 45.49
BAJFINANCE, EQ, 18-Jul-2019, 3463.30, 3460.00, 3520.00, 3444.00, 3460.00, 3467.65, 3486.98, 1320464, 46044.27, 75063, 412545, 31.24
BALAJITELE, EQ, 18-Jul-2019, 53.00, 52.90, 53.65, 52.30, 53.45, 52.80, 52.89, 21551, 11.40, 264, 15742, 73.05
BALAMINES, EQ, 18-Jul-2019, 323.90, 321.00, 321.05, 295.35, 299.70, 299.60, 305.37, 45021, 137.48, 2410, 31700, 70.41
